Window,Alpha,Beta,AlphaBetaRatio
411,1.2983859304467935e-06,1.3181986217417399e-06,0.9849698740628572
412,3.402689579330676e-06,1.618807154142143e-06,2.1019734009847943
413,1.7149321949006148e-06,1.5468653675493674e-06,1.108649938693442
414,5.596003704395049e-07,1.3926718854118717e-06,0.40181781243757037
415,2.2768086002829514e-07,1.3156940522319907e-06,0.1730500032602938
416,1.9161309749154576e-06,1.4881079764091651e-06,1.2876289928497802
417,4.017160260387213e-06,1.0925272709365816e-06,3.676942779600784
418,2.0634142260201252e-06,9.649603765610824e-07,2.1383408854296206
419,4.011010202145878e-06,1.099729033610545e-06,3.6472713546329145
420,5.128601913956379e-06,1.5009061255641722e-06,3.4170037863151506
421,2.8621422487195765e-06,7.753948352433912e-07,3.6912062327848356
422,1.4472770434747543e-06,7.016651783127688e-07,2.0626319905954165
423,3.194876033326979e-07,8.072252288017324e-07,0.39578495806796604
424,1.016175097298284e-06,9.518417680157341e-07,1.0675882604066251
425,1.7542159014167644e-06,1.2631150543977404e-06,1.388801356859121
426,1.7767944799807704e-06,2.159792543777694e-06,0.8226690499046627
427,1.5889039373656863e-06,1.780517074668653e-06,0.8923834317406785
428,2.4479172737389848e-06,1.4746082972058565e-06,1.6600457751237334
429,2.1859869303256856e-06,1.4123296603475796e-06,1.5477880212384028
430,1.5130966713760185e-06,1.7225477922193904e-06,0.8784062063244656
431,1.3928675241570503e-06,1.62182123126238e-06,0.8588292576937604
432,1.8372700689452994e-06,9.760095073724803e-07,1.882430504075132
433,1.4613462403065894e-06,1.2355945851394583e-06,1.1827068990769745
434,6.548239799587634e-07,1.0609773259357161e-06,0.6171894195582825
435,6.617548799332854e-07,1.5789226839383986e-06,0.41911797624100994
436,1.972833281131225e-06,2.5501367934075926e-06,0.7736186098844714
437,2.349297765740555e-06,2.0308065635854483e-06,1.156829905844307
438,9.951842667318868e-07,1.951883240889907e-06,0.5098585027443343
439,7.741642922586394e-07,1.9429710528139736e-06,0.39844355433779094
440,8.749239736004587e-07,1.5243822648829306e-06,0.5739531308884986
441,8.144913852336245e-07,1.1512019513451978e-06,0.7075139025623423
442,1.120433174302247e-06,1.2600715418336568e-06,0.8891821909348036
443,7.531254997965325e-07,1.4381333924632858e-06,0.5236826456734675
444,9.755600200304725e-07,1.7453690204059404e-06,0.5589419822540309
445,6.94287224689085e-07,9.207937440293025e-07,0.7540094936472447
446,6.628273758093038e-07,8.693462936996651e-07,0.7624434366522901
447,1.3193281465339825e-06,2.112511054066434e-06,0.6245307658837427
448,2.7075416515796394e-06,2.6545902005443936e-06,1.019947128194923
449,3.129874450699558e-06,2.3702312790519103e-06,1.3204932693114673
450,2.8365705147740713e-06,1.4432167542795698e-06,1.9654501005221776
451,1.242338902654657e-06,1.4945809255731542e-06,0.8312289293925216
452,6.68225728412749e-07,1.9118437740839145e-06,0.3495190022693869
453,1.7214597749017662e-06,1.6583193427563002e-06,1.038074953669973
454,4.073179088002318e-06,1.4358571996017275e-06,2.8367577842226375
455,5.2254173439486785e-06,1.5868897532786442e-06,3.29286727899814
456,3.4451322766505256e-06,1.5075112461727787e-06,2.285311161291113
457,1.8936653572968069e-06,1.607458684699148e-06,1.1780491625209175
458,2.051978224152393e-06,1.169840374687529e-06,1.7540668526682437
459,2.724630116596879e-06,7.149316872167458e-07,3.811035607057731
460,4.116640307195709e-06,1.3031323989417703e-06,3.159034577406481
461,4.495164425089012e-06,2.335434223538465e-06,1.9247660155798756
462,6.0921760872883555e-06,1.8854723533601433e-06,3.231113983947497
463,4.158398843981751e-06,2.046659851111282e-06,2.031797732155566
464,1.6358295176286904e-06,1.8067686748861268e-06,0.9053895722050804
465,3.23956815753821e-06,1.8079476663866602e-06,1.791848413407213
466,5.895975485341237e-06,1.8616817174191277e-06,3.1670158385155656
467,2.9776425273120976e-06,2.1225196519062815e-06,1.4028810167377304
468,3.2358833253651006e-06,2.3382077908690812e-06,1.3839160651168496
469,1.3806181087651827e-06,1.1361304998493839e-06,1.215193244920553
470,4.4210987701232625e-07,1.1624815674535665e-06,0.38031560189016556
471,7.509347709419551e-07,1.4475994894417222e-06,0.5187448437354443
472,7.691230566119739e-07,1.0882220295493424e-06,0.7067703425655565
473,3.7528578303879826e-07,1.43127599103438e-06,0.26220364583044536
474,4.4786695334835433e-07,1.4197503307087169e-06,0.3154547272581273
475,9.081296135144002e-07,1.3614800544010437e-06,0.6670164653377268
476,1.7445769460777265e-06,1.0142505700617976e-06,1.7200650387324214
477,3.284154925283902e-06,1.7780316890014673e-06,1.847073337105856
478,6.1993781988403585e-06,2.3677905021255524e-06,2.6182122925466635
479,6.82368417449615e-06,1.5151284299448043e-06,4.5037001746081256
480,2.8735119443203604e-06,1.540343679559589e-06,1.8655005259228559
481,1.9967453837229103e-06,2.0240404036331518e-06,0.9865145874256033
482,1.6009873145882586e-06,1.7171076946651297e-06,0.9323744338007193
483,1.4350293684717896e-06,1.0900964017645274e-06,1.3164242778426962
484,2.790112602900631e-06,1.0566092276077998e-06,2.640628654377308
485,2.094174564124563e-06,1.139903248994817e-06,1.8371511494253885
486,2.6859255448107803e-06,1.678357472322416e-06,1.6003298398011412
487,2.3396327098677628e-06,2.3623351280356954e-06,0.9903898401634446
488,6.5043771674781745e-06,1.972071107848116e-06,3.2982467729450278
489,5.747702078736132e-06,1.7313808516340117e-06,3.319721408095549
490,2.717351307691366e-06,2.4186481703936823e-06,1.1235000364890046
491,2.224093947091378e-06,2.0619047080902944e-06,1.078659910113548
492,9.596173375820366e-07,1.3434818810007004e-06,0.7142763524784271
493,1.1546832493354905e-06,1.2002622532225913e-06,0.9620257958086031
494,2.426173257037077e-06,1.0484548175397748e-06,2.3140465535082884
495,2.047309969612678e-06,1.3559731684554503e-06,1.5098454875362388
496,1.0806769585613562e-06,1.089994231447308e-06,0.9914519979857322
497,2.848244085983705e-06,9.602073735138071e-07,2.966280164628156
498,2.6249904616890536e-06,1.59909631706601e-06,1.6415461868521675
499,1.2957513668618951e-06,1.2776398554661768e-06,1.0141757564295064
500,1.0236131803844488e-06,1.1705729968651545e-06,0.8744548038659097
501,1.76661214340139e-06,1.6171680286487612e-06,1.0924110000353506
502,1.397193013724375e-06,1.7077839314753613e-06,0.8181321934077074
503,1.5607449624149718e-06,1.3522912147745585e-06,1.1541485630927246
504,1.1772110480127406e-06,8.003893166904655e-07,1.4707980522283801
505,2.308376162091948e-06,8.745977572855522e-07,2.639357513625859
506,2.808968758678983e-06,9.398866211140905e-07,2.9886251124091796
507,1.6292290086618578e-06,1.0633066690617203e-06,1.5322287126248506
508,1.1523650497222679e-06,1.2107083367443396e-06,0.9518106175935321
509,1.3965554664922101e-06,9.79847595942348e-07,1.4252782496742282
510,1.7368854178639884e-06,6.461012887042928e-07,2.688255615999746
511,1.1930409585768228e-06,8.41107129857199e-07,1.418417364717113
512,7.510151785300291e-07,1.6368253935804728e-06,0.4588242469083531
513,1.7885096408982477e-06,1.6453895824004717e-06,1.0869824751710029
514,2.3015420596692197e-06,1.1595937061518661e-06,1.9847831593592646
515,3.1775477964312755e-06,1.236995480245695e-06,2.5687626569178277
516,3.6299828147341625e-06,1.4925362523928267e-06,2.432090214837055
517,2.2188991751193475e-06,1.0673024854651885e-06,2.0789787387707905
518,1.5111875995866961e-06,9.193923844041153e-07,1.6436807887702272
519,1.6762708317501319e-06,1.3430448326307436e-06,1.2481123422117402
520,1.0991799610274727e-06,1.0177228801233657e-06,1.0800385669763395
521,1.6643336527564699e-06,1.0273026148960023e-06,1.6201006681219794
522,1.361272392776434e-06,8.274566069920284e-07,1.6451284348612958
523,9.995686410574453e-07,8.347952077267037e-07,1.1973818630073945
524,3.356644755045437e-07,1.0899690735296498e-06,0.3079577977543533
525,4.780211606152087e-07,1.6454246798776788e-06,0.29051537056727805
526,8.478774715780612e-07,1.5522368312214811e-06,0.5462294506379237
527,9.388439818067792e-07,1.0879597114378242e-06,0.8629400261210253
528,1.3059510438502075e-06,1.0294357549751113e-06,1.2686085921717198
529,1.5199662836886817e-06,9.23016890191459e-07,1.6467372372496878
530,8.939544467836089e-07,9.016295380777654e-07,0.9914875334380465
531,3.3767527645429136e-07,9.517377190872223e-07,0.35479866950964567
532,8.325082114618483e-07,1.5765908869216826e-06,0.5280432725875596
533,5.664352698820622e-07,1.990756160477804e-06,0.2845327223531542
534,5.373674355120244e-07,1.914658097369543e-06,0.2806597356730623
535,1.0476954700678594e-06,1.8822824297731726e-06,0.5566090685945114
536,1.5046148640713652e-06,1.4686349662286227e-06,1.024498870495462
537,1.0617274913737745e-06,1.0740109342698023e-06,0.9885630187700286
538,3.940991249072096e-07,1.4930892274239401e-06,0.2639488100702177
539,1.395688780090115e-06,1.0990248075919222e-06,1.2699338271974174
540,1.6879886243816377e-06,8.826627144940438e-07,1.9123823819262824
541,1.4696243316339198e-06,1.4787029874071794e-06,0.9938603926207125
542,1.063418813493103e-06,1.819533779277577e-06,0.5844457660551485
543,1.7357495544754209e-06,1.4182936703822178e-06,1.2238294442981272
544,1.5749079160935491e-06,9.95798911433226e-07,1.5815521567771422
545,1.9886875604326296e-06,9.261981770513291e-07,2.14715123577966
546,3.4922991901959096e-06,8.331820232590772e-07,4.191520091294604
547,1.5520295334980838e-06,8.155311447538005e-07,1.9030904502937451
548,1.3358995785810686e-06,9.854490726848078e-07,1.355625182072043
549,2.5498274884422616e-06,7.078849350421582e-07,3.6020366619193642
550,2.5097089637370625e-06,4.4790382794330686e-07,5.603231781387516
551,1.1746349391347902e-06,5.484306694542632e-07,2.1418111797132995
552,1.6885011555417522e-06,1.2108119581937072e-06,1.394519722171115
553,3.3555237043638497e-06,1.7259685033886148e-06,1.9441395933795487
554,2.4311210232472074e-06,1.1558528992763906e-06,2.103313514002677
555,1.047908778273798e-06,1.4081186238182665e-06,0.7441906956903102
556,1.8783342590561116e-06,1.6651544044341357e-06,1.1280240763585045
557,1.6009196317813468e-06,1.8635630512581851e-06,0.8590638404750971
558,1.3716140596391221e-06,1.2018509911780369e-06,1.1412513445570203
559,8.392168095123061e-07,1.7164244438038595e-06,0.4889331496890554
560,2.638301622909973e-06,1.7146118568362785e-06,1.538716539484361
561,4.504894195051065e-06,1.3734539541319179e-06,3.2799746809847385
562,1.175232909948001e-06,1.333335207117224e-06,0.8814234437632135
563,1.3575740434933307e-06,8.018629956356205e-07,1.6930249317930046
564,1.2959773319024306e-06,7.774923660858635e-07,1.6668682400404526
565,1.752195394664894e-06,1.1312215441543208e-06,1.5489409689194005
566,3.3741156457052035e-06,1.1521159317081028e-06,2.9286251086753143
567,2.9606252191106947e-06,1.1162217211159282e-06,2.652363023495769
568,1.4366130566439018e-06,9.435121480816837e-07,1.5226227447784046
569,1.2515704327759312e-06,7.614290941003891e-07,1.6437123856616391
570,1.0355435085902445e-06,6.466458246483073e-07,1.6014075543647834
571,2.1109105147327515e-06,9.855547436921788e-07,2.1418500882301656
572,1.0968732465325226e-06,1.4086738967219022e-06,0.7786566139154244
573,2.5630495892567654e-06,1.045035619602729e-06,2.452595434240902
574,1.8435857078149958e-06,1.0692013352742567e-06,1.724264314860872
575,5.204678641789496e-07,8.69544431555422e-07,0.5985523514283775
576,1.0928846758928146e-06,9.609330104862192e-07,1.1373161957874978
577,3.6236720991525403e-06,1.127159109942311e-06,3.2148718554366322
578,3.6912537957046687e-06,1.2745751778295814e-06,2.8960659676350704
579,1.8809893196002046e-06,1.3683447856075643e-06,1.374645732117157
580,9.56169234300654e-07,1.1822820564792616e-06,0.8087488337157438
581,1.1914724623992604e-06,1.2858860310397285e-06,0.9265770322085791
582,9.957589468804283e-07,9.989455709801213e-07,0.9968100122846869
583,4.5663092351004014e-07,1.264286838466369e-06,0.3611766804943979
584,6.949903295834023e-07,1.051428203811325e-06,0.6609964684836587
585,7.172496935628788e-07,1.0940696097684213e-06,0.6555795784462902
586,6.925895381658768e-07,1.1860245748322687e-06,0.5839588427278793
587,4.5254236473421494e-07,8.412429009131807e-07,0.5379449434199968
588,5.527547231740005e-07,8.106870072204621e-07,0.6818349353706635
589,1.2490774771760253e-06,1.1765800477894735e-06,1.0616170820869841
590,2.8665141465039777e-06,1.2613698653976703e-06,2.2725405332243733
591,2.802412625471315e-06,1.960698149684614e-06,1.4292932473680837
592,1.88775101773729e-06,1.925375367508462e-06,0.9804586937144314
593,6.173265646096468e-07,1.6993465607285666e-06,0.36327290670184326
594,1.3798246981354096e-06,1.3292318021135599e-06,1.0380617556256206
595,1.583524924757297e-06,1.0266985165510362e-06,1.5423465596081647
596,8.802558804884706e-07,8.953273061637379e-07,0.9831665743114161
597,6.971481620672385e-07,7.155009658264803e-07,0.9743497149049375
598,1.1204578861938937e-06,1.2098146184392735e-06,0.9261401450408535
599,9.205138179794707e-07,1.502837108605486e-06,0.6125173598046396
600,6.341862257384103e-07,9.987437042136026e-07,0.634983953403501
